trace_id,index_in_trace,user_id,timestamp,timestamp_local,latitude,longitude
0,0,1,2025-01-01T12:00:00,2025-01-01T13:00:00,48.853402,2.348785
0,1,1,2025-01-01T12:00:01,2025-01-01T13:00:01,48.85381,2.349204
0,2,1,2025-01-01T12:00:02,2025-01-01T13:00:02,48.854218,2.349623
0,3,1,2025-01-01T12:00:03,2025-01-01T13:00:03,48.854626,2.350041
0,4,1,2025-01-01T12:00:04,2025-01-01T13:00:04,48.855034,2.35046
0,5,1,2025-01-01T12:00:05,2025-01-01T13:00:05,48.855442,2.350879
0,6,1,2025-01-01T12:00:06,2025-01-01T13:00:06,48.855849,2.351298
0,7,1,2025-01-01T12:00:07,2025-01-01T13:00:07,48.856257,2.351717
0,8,1,2025-01-01T12:00:08,2025-01-01T13:00:08,48.856665,2.352136
0,9,1,2025-01-01T12:00:09,2025-01-01T13:00:09,48.857073,2.352554
0,10,1,2025-01-01T12:00:10,2025-01-01T13:00:10,48.857481,2.352973
0,11,1,2025-01-01T12:00:11,2025-01-01T13:00:11,48.857889,2.353392
0,12,1,2025-01-01T12:00:12,2025-01-01T13:00:12,48.858296,2.353811
0,13,1,2025-01-01T12:00:13,2025-01-01T13:00:13,48.858704,2.35423
0,14,1,2025-01-01T12:00:14,2025-01-01T13:00:14,48.859112,2.354649
0,15,1,2025-01-01T12:00:15,2025-01-01T13:00:15,48.85952,2.355067
0,16,1,2025-01-01T12:00:16,2025-01-01T13:00:16,48.859928,2.355486
0,17,1,2025-01-01T12:00:17,2025-01-01T13:00:17,48.860336,2.355905
0,18,1,2025-01-01T12:00:18,2025-01-01T13:00:18,48.860743,2.356324
0,19,1,2025-01-01T12:00:19,2025-01-01T13:00:19,48.861151,2.356743
0,20,1,2025-01-01T12:00:20,2025-01-01T13:00:20,48.861559,2.357162
0,21,1,2025-01-01T12:00:21,2025-01-01T13:00:21,48.861967,2.357581
0,22,1,2025-01-01T12:00:22,2025-01-01T13:00:22,48.862375,2.357999
0,23,1,2025-01-01T12:00:23,2025-01-01T13:00:23,48.862782,2.358418
0,24,1,2025-01-01T12:00:24,2025-01-01T13:00:24,48.86319,2.358837
0,25,1,2025-01-01T12:00:25,2025-01-01T13:00:25,48.863598,2.359256
0,26,1,2025-01-01T12:00:26,2025-01-01T13:00:26,48.864006,2.359675
0,27,1,2025-01-01T12:00:27,2025-01-01T13:00:27,48.864414,2.360094
0,28,1,2025-01-01T12:00:28,2025-01-01T13:00:28,48.864822,2.360512
0,29,1,2025-01-01T12:00:29,2025-01-01T13:00:29,48.865229,2.360931
0,30,1,2025-01-01T12:00:30,2025-01-01T13:00:30,48.865637,2.36135
0,31,1,2025-01-01T12:00:31,2025-01-01T13:00:31,48.866045,2.361769
0,32,1,2025-01-01T12:00:32,2025-01-01T13:00:32,48.866453,2.362188
0,33,1,2025-01-01T12:00:33,2025-01-01T13:00:33,48.866861,2.362607
0,34,1,2025-01-01T12:00:34,2025-01-01T13:00:34,48.867269,2.363025
0,35,1,2025-01-01T12:00:35,2025-01-01T13:00:35,48.867676,2.363444
